"","ticker","zero column","date","time","open","high","low","close","vol","second zero column"
"939625","ORANGEPL",0,20200921,91505,7.385,7.385,7.36,7.36,10009,0
"939626","ORANGEPL",0,20200921,91506,7.36,7.36,7.36,7.36,508,0
"939627","ORANGEPL",0,20200921,91507,7.36,7.36,7.355,7.36,5130,0
"939628","ORANGEPL",0,20200921,91508,7.355,7.355,7.33,7.33,1976,0
"939629","ORANGEPL",0,20200921,91509,7.33,7.33,7.33,7.33,189,0
"939630","ORANGEPL",0,20200921,91510,7.305,7.305,7.305,7.305,1000,0
"939631","ORANGEPL",0,20200921,91512,7.3,7.3,7.3,7.3,355,0
"939632","ORANGEPL",0,20200921,91515,7.27,7.27,7.27,7.27,267,0
"939633","ORANGEPL",0,20200921,91516,7.27,7.27,7.27,7.27,135,0
"939634","ORANGEPL",0,20200921,91519,7.27,7.295,7.27,7.295,1538,0
"939635","ORANGEPL",0,20200921,91520,7.295,7.295,7.295,7.295,294,0
"939636","ORANGEPL",0,20200921,91521,7.27,7.33,7.27,7.31,5338,0
"939637","ORANGEPL",0,20200921,91527,7.27,7.27,7.27,7.27,1333,0
"939638","ORANGEPL",0,20200921,91528,7.265,7.265,7.265,7.265,150,0
"939639","ORANGEPL",0,20200921,91529,7.3,7.3,7.27,7.27,941,0
"939640","ORANGEPL",0,20200921,91530,7.27,7.27,7.265,7.265,970,0
"939641","ORANGEPL",0,20200921,91532,7.265,7.265,7.26,7.26,783,0
"939642","ORANGEPL",0,20200921,91535,7.26,7.26,7.26,7.26,7,0
"939643","ORANGEPL",0,20200921,91542,7.27,7.27,7.27,7.27,8498,0
"939644","ORANGEPL",0,20200921,91543,7.27,7.295,7.27,7.295,3329,0
"939645","ORANGEPL",0,20200921,91548,7.255,7.255,7.255,7.255,302,0
"939646","ORANGEPL",0,20200921,91550,7.255,7.255,7.255,7.255,5690,0
"939647","ORANGEPL",0,20200921,91552,7.255,7.255,7.255,7.255,2508,0
"939648","ORANGEPL",0,20200921,91553,7.255,7.255,7.255,7.255,355,0
"939649","ORANGEPL",0,20200921,91554,7.25,7.25,7.25,7.25,339,0
"939650","ORANGEPL",0,20200921,91555,7.255,7.255,7.255,7.255,2145,0
"939651","ORANGEPL",0,20200921,91556,7.255,7.29,7.255,7.255,3752,0
"939652","ORANGEPL",0,20200921,91557,7.25,7.25,7.25,7.25,238,0
"939653","ORANGEPL",0,20200921,91601,7.25,7.25,7.25,7.25,2848,0
"939654","ORANGEPL",0,20200921,91602,7.25,7.25,7.25,7.25,173,0
"939655","ORANGEPL",0,20200921,91603,7.285,7.285,7.285,7.285,2147,0
"939656","ORANGEPL",0,20200921,91605,7.255,7.255,7.255,7.255,1000,0
"939657","ORANGEPL",0,20200921,91607,7.255,7.255,7.255,7.255,1725,0
"939658","ORANGEPL",0,20200921,91618,7.28,7.28,7.28,7.28,2059,0
"939659","ORANGEPL",0,20200921,91622,7.255,7.255,7.255,7.255,793,0
"939660","ORANGEPL",0,20200921,91624,7.255,7.255,7.255,7.255,110,0
"939661","ORANGEPL",0,20200921,91629,7.25,7.25,7.25,7.25,104197,0
"939662","ORANGEPL",0,20200921,91630,7.245,7.245,7.23,7.23,1626,0
"939663","ORANGEPL",0,20200921,91631,7.215,7.255,7.215,7.25,6808,0
"939664","ORANGEPL",0,20200921,91633,7.21,7.21,7.21,7.21,5250,0
"939665","ORANGEPL",0,20200921,91635,7.21,7.21,7.205,7.205,3976,0
"939666","ORANGEPL",0,20200921,91636,7.2,7.2,7.2,7.2,1594,0
"939667","ORANGEPL",0,20200921,91637,7.15,7.15,7.15,7.15,3895,0
"939668","ORANGEPL",0,20200921,91639,7.15,7.15,7.15,7.15,1755,0
"939669","ORANGEPL",0,20200921,91640,7.15,7.15,7.15,7.15,223,0
"939670","ORANGEPL",0,20200921,91641,7.15,7.15,7.15,7.15,4,0
"939671","ORANGEPL",0,20200921,91642,7.185,7.2,7.18,7.195,8479,0
"939672","ORANGEPL",0,20200921,91643,7.195,7.195,7.185,7.185,14434,0
"939673","ORANGEPL",0,20200921,91644,7.185,7.185,7.185,7.185,1017,0
"939674","ORANGEPL",0,20200921,91646,7.18,7.18,7.18,7.18,545,0
"939675","ORANGEPL",0,20200921,91647,7.175,7.205,7.165,7.205,2823,0
"939676","ORANGEPL",0,20200921,91649,7.165,7.2,7.165,7.2,8384,0
"939677","ORANGEPL",0,20200921,91651,7.2,7.2,7.2,7.2,347,0
"939678","ORANGEPL",0,20200921,91652,7.2,7.2,7.185,7.185,1888,0
"939679","ORANGEPL",0,20200921,91654,7.18,7.18,7.18,7.18,168,0
"939680","ORANGEPL",0,20200921,91655,7.18,7.18,7.18,7.18,4,0
"939681","ORANGEPL",0,20200921,91658,7.18,7.18,7.18,7.18,101,0
"939682","ORANGEPL",0,20200921,91700,7.18,7.195,7.175,7.195,13753,0
"939683","ORANGEPL",0,20200921,91701,7.195,7.195,7.195,7.195,6252,0
"939684","ORANGEPL",0,20200921,91702,7.21,7.22,7.21,7.22,4572,0
"939685","ORANGEPL",0,20200921,91703,7.215,7.215,7.17,7.18,45691,0
"939686","ORANGEPL",0,20200921,91705,7.185,7.185,7.185,7.185,333,0
"939687","ORANGEPL",0,20200921,91707,7.18,7.205,7.18,7.205,12074,0
"939688","ORANGEPL",0,20200921,91709,7.18,7.18,7.14,7.14,1820,0
"939689","ORANGEPL",0,20200921,91710,7.14,7.14,7.14,7.14,12,0
"939690","ORANGEPL",0,20200921,91711,7.18,7.18,7.135,7.135,1973,0
"939691","ORANGEPL",0,20200921,91712,7.175,7.235,7.135,7.235,6948,0
"939692","ORANGEPL",0,20200921,91713,7.255,7.255,7.225,7.225,1663,0
"939693","ORANGEPL",0,20200921,91714,7.23,7.23,7.205,7.205,26893,0
"939694","ORANGEPL",0,20200921,91715,7.23,7.23,7.23,7.23,96,0
"939695","ORANGEPL",0,20200921,91716,7.23,7.245,7.22,7.23,807,0
"939696","ORANGEPL",0,20200921,91718,7.23,7.23,7.23,7.23,333,0
"939697","ORANGEPL",0,20200921,91720,7.22,7.23,7.22,7.23,3576,0
"939698","ORANGEPL",0,20200921,91721,7.23,7.23,7.215,7.215,999,0
"939699","ORANGEPL",0,20200921,91722,7.22,7.22,7.22,7.22,4,0
"939700","ORANGEPL",0,20200921,91723,7.23,7.23,7.23,7.23,337,0
"939701","ORANGEPL",0,20200921,91725,7.23,7.23,7.215,7.215,453,0
"939702","ORANGEPL",0,20200921,91727,7.215,7.22,7.215,7.22,333,0
"939703","ORANGEPL",0,20200921,91728,7.23,7.23,7.23,7.23,666,0
"939704","ORANGEPL",0,20200921,91729,7.21,7.21,7.21,7.21,957,0
"939705","ORANGEPL",0,20200921,91730,7.21,7.21,7.21,7.21,120,0
"939706","ORANGEPL",0,20200921,91731,7.2,7.2,7.2,7.2,972,0
"939707","ORANGEPL",0,20200921,91732,7.21,7.21,7.21,7.21,2986,0
"939708","ORANGEPL",0,20200921,91733,7.2,7.2,7.2,7.2,1371,0
"939709","ORANGEPL",0,20200921,91738,7.2,7.23,7.2,7.23,2334,0
"939710","ORANGEPL",0,20200921,91739,7.23,7.23,7.23,7.23,37,0
"939711","ORANGEPL",0,20200921,91741,7.23,7.23,7.23,7.23,78,0
"939712","ORANGEPL",0,20200921,91745,7.22,7.22,7.2,7.2,1181,0
"939713","ORANGEPL",0,20200921,91746,7.2,7.2,7.2,7.2,475,0
"939714","ORANGEPL",0,20200921,91748,7.205,7.205,7.2,7.2,5993,0
"939715","ORANGEPL",0,20200921,91749,7.195,7.25,7.19,7.21,3205,0
"939716","ORANGEPL",0,20200921,91751,7.205,7.205,7.205,7.205,333,0
"939717","ORANGEPL",0,20200921,91752,7.205,7.205,7.205,7.205,113,0
"939718","ORANGEPL",0,20200921,91753,7.21,7.21,7.21,7.21,333,0
"939719","ORANGEPL",0,20200921,91754,7.18,7.18,7.18,7.18,333,0
"939720","ORANGEPL",0,20200921,91756,7.185,7.21,7.17,7.21,5177,0
"939721","ORANGEPL",0,20200921,91757,7.2,7.2,7.2,7.2,1356,0
"939722","ORANGEPL",0,20200921,91758,7.2,7.2,7.2,7.2,199,0
"939723","ORANGEPL",0,20200921,91800,7.165,7.165,7.165,7.165,333,0
"939724","ORANGEPL",0,20200921,91801,7.22,7.22,7.2,7.2,1744,0
"939725","ORANGEPL",0,20200921,91802,7.2,7.2,7.18,7.18,5640,0
"939726","ORANGEPL",0,20200921,91810,7.19,7.19,7.19,7.19,2991,0
"939727","ORANGEPL",0,20200921,91813,7.16,7.2,7.16,7.2,1058,0
"939728","ORANGEPL",0,20200921,91815,7.16,7.21,7.16,7.195,6915,0
"939729","ORANGEPL",0,20200921,91834,7.195,7.195,7.195,7.195,3252,0
"939730","ORANGEPL",0,20200921,91848,7.195,7.195,7.195,7.195,200,0
"939731","ORANGEPL",0,20200921,91852,7.195,7.225,7.195,7.22,2647,0
"939732","ORANGEPL",0,20200921,91853,7.22,7.22,7.22,7.22,146,0
"939733","ORANGEPL",0,20200921,91854,7.19,7.19,7.19,7.19,35,0
"939734","ORANGEPL",0,20200921,91900,7.22,7.22,7.22,7.22,675,0
"939735","ORANGEPL",0,20200921,91902,7.22,7.225,7.22,7.225,806,0
"939736","ORANGEPL",0,20200921,91914,7.2,7.2,7.2,7.2,396,0
"939737","ORANGEPL",0,20200921,91922,7.2,7.2,7.2,7.2,422,0
"939738","ORANGEPL",0,20200921,91929,7.18,7.18,7.165,7.165,2275,0
"939739","ORANGEPL",0,20200921,91935,7.17,7.23,7.17,7.22,25186,0
"939740","ORANGEPL",0,20200921,91936,7.23,7.23,7.23,7.23,3395,0
"939741","ORANGEPL",0,20200921,91937,7.22,7.23,7.22,7.23,24624,0
"939742","ORANGEPL",0,20200921,91939,7.22,7.22,7.22,7.22,3053,0
"939743","ORANGEPL",0,20200921,91940,7.22,7.23,7.22,7.23,1859,0
"939744","ORANGEPL",0,20200921,91941,7.22,7.22,7.22,7.22,486,0
"939745","ORANGEPL",0,20200921,91945,7.22,7.22,7.22,7.22,10084,0
"939746","ORANGEPL",0,20200921,91947,7.215,7.215,7.215,7.215,2439,0
"939747","ORANGEPL",0,20200921,91949,7.215,7.215,7.215,7.215,903,0
"939748","ORANGEPL",0,20200921,91951,7.21,7.21,7.21,7.21,3091,0
"939749","ORANGEPL",0,20200921,91955,7.2,7.2,7.2,7.2,1755,0
"939750","ORANGEPL",0,20200921,91957,7.2,7.2,7.2,7.2,1285,0
"939751","ORANGEPL",0,20200921,91959,7.2,7.2,7.2,7.2,184,0
"939752","ORANGEPL",0,20200921,92000,7.2,7.2,7.195,7.2,1798,0
"939753","ORANGEPL",0,20200921,92004,7.195,7.195,7.195,7.195,516,0
"939754","ORANGEPL",0,20200921,92010,7.19,7.19,7.19,7.19,2549,0
"939755","ORANGEPL",0,20200921,92012,7.19,7.19,7.19,7.19,1093,0
"939756","ORANGEPL",0,20200921,92022,7.185,7.185,7.18,7.18,531,0
"939757","ORANGEPL",0,20200921,92027,7.18,7.18,7.18,7.18,175,0
"939758","ORANGEPL",0,20200921,92037,7.18,7.18,7.18,7.18,420,0
"939759","ORANGEPL",0,20200921,92039,7.17,7.17,7.16,7.16,3142,0
"939760","ORANGEPL",0,20200921,92040,7.16,7.16,7.16,7.16,1189,0
"939761","ORANGEPL",0,20200921,92041,7.15,7.15,7.15,7.15,1000,0
"939762","ORANGEPL",0,20200921,92043,7.135,7.135,7.135,7.135,2455,0
"939763","ORANGEPL",0,20200921,92045,7.135,7.135,7.135,7.135,777,0
"939764","ORANGEPL",0,20200921,92052,7.135,7.135,7.135,7.135,273,0
"939765","ORANGEPL",0,20200921,92054,7.13,7.13,7.13,7.13,258,0
"939766","ORANGEPL",0,20200921,92055,7.13,7.155,7.13,7.145,2116,0
"939767","ORANGEPL",0,20200921,92056,7.145,7.155,7.145,7.145,1127,0
"939768","ORANGEPL",0,20200921,92059,7.145,7.165,7.145,7.165,6532,0
"939769","ORANGEPL",0,20200921,92101,7.165,7.165,7.145,7.145,2007,0
"939770","ORANGEPL",0,20200921,92102,7.165,7.165,7.165,7.165,963,0
"939771","ORANGEPL",0,20200921,92103,7.17,7.18,7.155,7.16,4685,0
"939772","ORANGEPL",0,20200921,92119,7.16,7.16,7.16,7.16,152,0
"939773","ORANGEPL",0,20200921,92123,7.15,7.16,7.145,7.16,16832,0
"939774","ORANGEPL",0,20200921,92124,7.16,7.16,7.16,7.16,474,0
"939775","ORANGEPL",0,20200921,92126,7.11,7.17,7.11,7.15,11347,0
"939776","ORANGEPL",0,20200921,92127,7.15,7.15,7.15,7.15,438,0
"939777","ORANGEPL",0,20200921,92128,7.115,7.16,7.11,7.16,6127,0
"939778","ORANGEPL",0,20200921,92133,7.11,7.11,7.11,7.11,532,0
"939779","ORANGEPL",0,20200921,92134,7.115,7.115,7.115,7.115,414,0
"939780","ORANGEPL",0,20200921,92135,7.11,7.11,7.11,7.11,8627,0
"939781","ORANGEPL",0,20200921,92136,7.15,7.16,7.105,7.105,4307,0
"939782","ORANGEPL",0,20200921,92142,7.105,7.155,7.105,7.155,1160,0
"939783","ORANGEPL",0,20200921,92144,7.105,7.155,7.105,7.14,2226,0
"939784","ORANGEPL",0,20200921,92149,7.135,7.135,7.13,7.13,1731,0
"939785","ORANGEPL",0,20200921,92150,7.135,7.135,7.135,7.135,1521,0
"939786","ORANGEPL",0,20200921,92153,7.1,7.1,7.1,7.1,2753,0
"939787","ORANGEPL",0,20200921,92155,7.1,7.1,7.1,7.1,230,0
"939788","ORANGEPL",0,20200921,92157,7.095,7.095,7.095,7.095,167,0
"939789","ORANGEPL",0,20200921,92158,7.115,7.125,7.115,7.125,1000,0
"939790","ORANGEPL",0,20200921,92159,7.115,7.13,7.115,7.13,605,0
"939791","ORANGEPL",0,20200921,92203,7.09,7.09,7.09,7.09,686,0
"939792","ORANGEPL",0,20200921,92205,7.09,7.11,7.09,7.105,11148,0
"939793","ORANGEPL",0,20200921,92208,7.125,7.125,7.125,7.125,992,0
"939794","ORANGEPL",0,20200921,92209,7.125,7.125,7.1,7.125,1759,0
"939795","ORANGEPL",0,20200921,92210,7.1,7.1,7.1,7.1,156,0
"939796","ORANGEPL",0,20200921,92211,7.125,7.125,7.125,7.125,1103,0
"939797","ORANGEPL",0,20200921,92212,7.125,7.125,7.125,7.125,1000,0
"939798","ORANGEPL",0,20200921,92217,7.095,7.095,7.095,7.095,294,0
"939799","ORANGEPL",0,20200921,92218,7.095,7.095,7.095,7.095,294,0
"939800","ORANGEPL",0,20200921,92219,7.095,7.095,7.095,7.095,3493,0
"939801","ORANGEPL",0,20200921,92220,7.125,7.125,7.125,7.125,1013,0
"939802","ORANGEPL",0,20200921,92222,7.12,7.125,7.12,7.125,1105,0
"939803","ORANGEPL",0,20200921,92224,7.12,7.12,7.12,7.12,1000,0
"939804","ORANGEPL",0,20200921,92225,7.12,7.12,7.12,7.12,1000,0
"939805","ORANGEPL",0,20200921,92226,7.12,7.12,7.12,7.12,106,0
"939806","ORANGEPL",0,20200921,92227,7.12,7.12,7.12,7.12,954,0
"939807","ORANGEPL",0,20200921,92229,7.13,7.14,7.13,7.14,7689,0
"939808","ORANGEPL",0,20200921,92231,7.135,7.135,7.135,7.135,166,0
"939809","ORANGEPL",0,20200921,92239,7.135,7.135,7.135,7.135,3245,0
"939810","ORANGEPL",0,20200921,92243,7.115,7.14,7.115,7.14,2456,0
"939811","ORANGEPL",0,20200921,92245,7.095,7.095,7.095,7.095,200,0
"939812","ORANGEPL",0,20200921,92247,7.135,7.135,7.135,7.135,850,0
"939813","ORANGEPL",0,20200921,92251,7.13,7.15,7.13,7.15,15854,0
"939814","ORANGEPL",0,20200921,92304,7.15,7.15,7.15,7.15,6316,0
"939815","ORANGEPL",0,20200921,92306,7.145,7.145,7.115,7.145,15311,0
"939816","ORANGEPL",0,20200921,92309,7.145,7.145,7.145,7.145,33,0
"939817","ORANGEPL",0,20200921,92310,7.12,7.12,7.12,7.12,10,0
"939818","ORANGEPL",0,20200921,92317,7.14,7.14,7.12,7.12,6477,0
"939819","ORANGEPL",0,20200921,92328,7.135,7.135,7.135,7.135,2550,0
"939820","ORANGEPL",0,20200921,92330,7.135,7.145,7.135,7.135,6393,0
"939821","ORANGEPL",0,20200921,92338,7.135,7.145,7.135,7.145,3665,0
"939822","ORANGEPL",0,20200921,92343,7.14,7.145,7.13,7.13,7731,0
"939823","ORANGEPL",0,20200921,92353,7.135,7.135,7.135,7.135,3175,0
"939824","ORANGEPL",0,20200921,92358,7.135,7.155,7.13,7.135,11020,0
"939825","ORANGEPL",0,20200921,92359,7.135,7.135,7.135,7.135,474,0
"939826","ORANGEPL",0,20200921,92402,7.13,7.13,7.13,7.13,588,0
"939827","ORANGEPL",0,20200921,92405,7.14,7.14,7.14,7.14,2256,0
"939828","ORANGEPL",0,20200921,92407,7.14,7.14,7.14,7.14,2396,0
"939829","ORANGEPL",0,20200921,92411,7.135,7.145,7.135,7.145,2316,0
"939830","ORANGEPL",0,20200921,92415,7.145,7.145,7.135,7.135,8887,0
"939831","ORANGEPL",0,20200921,92418,7.145,7.145,7.135,7.135,8669,0
"939832","ORANGEPL",0,20200921,92420,7.135,7.135,7.135,7.135,208,0
"939833","ORANGEPL",0,20200921,92421,7.135,7.135,7.135,7.135,210,0
"939834","ORANGEPL",0,20200921,92422,7.145,7.155,7.145,7.145,11989,0
"939835","ORANGEPL",0,20200921,92423,7.145,7.145,7.145,7.145,1257,0
"939836","ORANGEPL",0,20200921,92425,7.14,7.14,7.14,7.14,2316,0
"939837","ORANGEPL",0,20200921,92427,7.135,7.135,7.135,7.135,588,0
"939838","ORANGEPL",0,20200921,92428,7.135,7.135,7.135,7.135,999,0
"939839","ORANGEPL",0,20200921,92431,7.135,7.135,7.135,7.135,400,0
"939840","ORANGEPL",0,20200921,92432,7.15,7.15,7.135,7.135,10219,0
"939841","ORANGEPL",0,20200921,92433,7.135,7.135,7.135,7.135,385,0
"939842","ORANGEPL",0,20200921,92435,7.135,7.15,7.135,7.15,2463,0
"939843","ORANGEPL",0,20200921,92437,7.135,7.145,7.135,7.145,871,0
"939844","ORANGEPL",0,20200921,92453,7.155,7.155,7.14,7.14,1696,0
"939845","ORANGEPL",0,20200921,92500,7.145,7.145,7.145,7.145,195,0
"939846","ORANGEPL",0,20200921,92502,7.145,7.145,7.145,7.145,100,0
"939847","ORANGEPL",0,20200921,92506,7.155,7.165,7.155,7.165,8296,0
"939848","ORANGEPL",0,20200921,92507,7.165,7.165,7.165,7.165,295,0
"939849","ORANGEPL",0,20200921,92522,7.195,7.2,7.17,7.17,13656,0
"939850","ORANGEPL",0,20200921,92603,7.195,7.195,7.195,7.195,130,0
"939851","ORANGEPL",0,20200921,92614,7.195,7.195,7.195,7.195,1000,0
"939852","ORANGEPL",0,20200921,92625,7.195,7.195,7.195,7.195,3135,0
"939853","ORANGEPL",0,20200921,92627,7.195,7.195,7.195,7.195,106,0
"939854","ORANGEPL",0,20200921,92634,7.195,7.195,7.195,7.195,1500,0
"939855","ORANGEPL",0,20200921,92737,7.195,7.195,7.195,7.195,276,0
"939856","ORANGEPL",0,20200921,92739,7.175,7.18,7.16,7.16,29504,0
"939857","ORANGEPL",0,20200921,92740,7.195,7.195,7.195,7.195,1296,0
"939858","ORANGEPL",0,20200921,92745,7.195,7.195,7.195,7.195,700,0
"939859","ORANGEPL",0,20200921,92750,7.195,7.195,7.195,7.195,200,0
"939860","ORANGEPL",0,20200921,92814,7.195,7.195,7.195,7.195,971,0
"939861","ORANGEPL",0,20200921,92830,7.195,7.195,7.195,7.195,210,0
"939862","ORANGEPL",0,20200921,92838,7.195,7.2,7.195,7.2,1500,0
"939863","ORANGEPL",0,20200921,92925,7.19,7.19,7.17,7.19,33339,0
"939864","ORANGEPL",0,20200921,92926,7.19,7.19,7.19,7.19,46,0
"939865","ORANGEPL",0,20200921,92946,7.19,7.2,7.165,7.185,76845,0
"939866","ORANGEPL",0,20200921,92947,7.165,7.185,7.16,7.16,4744,0
"939867","ORANGEPL",0,20200921,92949,7.165,7.185,7.165,7.185,1000,0
"939868","ORANGEPL",0,20200921,92950,7.185,7.2,7.185,7.2,5000,0
"939869","ORANGEPL",0,20200921,92951,7.195,7.2,7.195,7.195,6018,0
"939870","ORANGEPL",0,20200921,92952,7.195,7.2,7.19,7.19,8000,0
"939871","ORANGEPL",0,20200921,92953,7.19,7.19,7.19,7.19,7000,0
"939872","ORANGEPL",0,20200921,92954,7.19,7.19,7.16,7.19,8249,0
"939873","ORANGEPL",0,20200921,92955,7.19,7.19,7.19,7.19,6000,0
"939874","ORANGEPL",0,20200921,93001,7.19,7.2,7.19,7.2,38959,0
"939875","ORANGEPL",0,20200921,93003,7.225,7.235,7.225,7.235,5681,0
"939876","ORANGEPL",0,20200921,93004,7.205,7.205,7.2,7.2,2310,0
"939877","ORANGEPL",0,20200921,93030,7.235,7.235,7.235,7.235,3318,0
"939878","ORANGEPL",0,20200921,93040,7.24,7.24,7.24,7.24,1300,0
"939879","ORANGEPL",0,20200921,93058,7.24,7.26,7.24,7.26,7536,0
"939880","ORANGEPL",0,20200921,93101,7.26,7.26,7.26,7.26,210,0
"939881","ORANGEPL",0,20200921,93106,7.21,7.245,7.2,7.245,15298,0
"939882","ORANGEPL",0,20200921,93135,7.24,7.24,7.24,7.24,279,0
"939883","ORANGEPL",0,20200921,93245,7.225,7.23,7.2,7.2,2006,0
"939884","ORANGEPL",0,20200921,93246,7.225,7.225,7.225,7.225,1000,0
"939885","ORANGEPL",0,20200921,93249,7.21,7.21,7.2,7.2,1857,0
"939886","ORANGEPL",0,20200921,93259,7.225,7.225,7.225,7.225,1000,0
"939887","ORANGEPL",0,20200921,93308,7.21,7.21,7.185,7.19,36758,0
"939888","ORANGEPL",0,20200921,93309,7.19,7.22,7.19,7.22,8125,0
"939889","ORANGEPL",0,20200921,93310,7.17,7.17,7.17,7.17,1047,0
"939890","ORANGEPL",0,20200921,93319,7.17,7.17,7.17,7.17,361,0
"939891","ORANGEPL",0,20200921,93354,7.195,7.195,7.195,7.195,1125,0
"939892","ORANGEPL",0,20200921,93358,7.2,7.2,7.2,7.2,1786,0
"939893","ORANGEPL",0,20200921,93404,7.2,7.2,7.2,7.2,1888,0
"939894","ORANGEPL",0,20200921,93424,7.2,7.2,7.2,7.2,228161,0
"939895","ORANGEPL",0,20200921,93451,7.2,7.2,7.19,7.19,13942,0
"939896","ORANGEPL",0,20200921,93452,7.18,7.18,7.18,7.18,1055,0
"939897","ORANGEPL",0,20200921,93457,7.19,7.19,7.19,7.19,880,0
"939898","ORANGEPL",0,20200921,93459,7.2,7.2,7.2,7.2,523,0
"939899","ORANGEPL",0,20200921,93516,7.2,7.2,7.2,7.2,227,0
"939900","ORANGEPL",0,20200921,93523,7.2,7.2,7.2,7.2,5251,0
"939901","ORANGEPL",0,20200921,93533,7.2,7.2,7.2,7.2,300,0
"939902","ORANGEPL",0,20200921,93537,7.19,7.19,7.19,7.19,1833,0
"939903","ORANGEPL",0,20200921,93538,7.19,7.19,7.19,7.19,276,0
"939904","ORANGEPL",0,20200921,93558,7.2,7.2,7.2,7.2,5501,0
"939905","ORANGEPL",0,20200921,93603,7.195,7.195,7.175,7.18,35554,0
"939906","ORANGEPL",0,20200921,93604,7.165,7.17,7.165,7.17,13698,0
"939907","ORANGEPL",0,20200921,93605,7.16,7.16,7.16,7.16,2000,0
"939908","ORANGEPL",0,20200921,93607,7.15,7.15,7.1,7.1,28395,0
"939909","ORANGEPL",0,20200921,93608,7.1,7.1,7.1,7.1,8170,0
"939910","ORANGEPL",0,20200921,93609,7.1,7.1,7.1,7.1,2786,0
"939911","ORANGEPL",0,20200921,93610,7.105,7.12,7.105,7.105,10203,0
"939912","ORANGEPL",0,20200921,93611,7.1,7.1,7.1,7.1,1697,0
"939913","ORANGEPL",0,20200921,93612,7.1,7.11,7.1,7.11,5862,0
"939914","ORANGEPL",0,20200921,93613,7.11,7.135,7.11,7.135,947,0
"939915","ORANGEPL",0,20200921,93617,7.13,7.135,7.13,7.13,2942,0
"939916","ORANGEPL",0,20200921,93618,7.13,7.13,7.13,7.13,1760,0
"939917","ORANGEPL",0,20200921,93619,7.135,7.135,7.135,7.135,611,0
"939918","ORANGEPL",0,20200921,93620,7.135,7.135,7.135,7.135,1419,0
"939919","ORANGEPL",0,20200921,93621,7.145,7.145,7.145,7.145,374,0
"939920","ORANGEPL",0,20200921,93622,7.145,7.145,7.145,7.145,1216,0
"939921","ORANGEPL",0,20200921,93625,7.145,7.15,7.145,7.15,3426,0
"939922","ORANGEPL",0,20200921,93626,7.15,7.15,7.15,7.15,650,0
"939923","ORANGEPL",0,20200921,93627,7.15,7.15,7.15,7.15,920,0
"939924","ORANGEPL",0,20200921,93628,7.15,7.15,7.15,7.15,567,0
"939925","ORANGEPL",0,20200921,93648,7.175,7.175,7.16,7.16,2961,0
"939926","ORANGEPL",0,20200921,93653,7.195,7.2,7.195,7.2,3096,0
"939927","ORANGEPL",0,20200921,93654,7.17,7.17,7.165,7.165,936,0
"939928","ORANGEPL",0,20200921,93658,7.16,7.165,7.16,7.16,1861,0
"939929","ORANGEPL",0,20200921,93712,7.16,7.16,7.16,7.16,522,0
"939930","ORANGEPL",0,20200921,93714,7.16,7.2,7.16,7.2,4053,0
"939931","ORANGEPL",0,20200921,93729,7.155,7.16,7.155,7.16,2812,0
"939932","ORANGEPL",0,20200921,93802,7.16,7.16,7.15,7.15,3660,0
"939933","ORANGEPL",0,20200921,93930,7.16,7.16,7.16,7.16,443,0
"939934","ORANGEPL",0,20200921,93932,7.17,7.17,7.17,7.17,7635,0
"939935","ORANGEPL",0,20200921,93933,7.17,7.17,7.17,7.17,2106,0
"939936","ORANGEPL",0,20200921,94005,7.17,7.17,7.16,7.16,9835,0
"939937","ORANGEPL",0,20200921,94006,7.16,7.16,7.155,7.155,3664,0
"939938","ORANGEPL",0,20200921,94016,7.15,7.15,7.15,7.15,3114,0
"939939","ORANGEPL",0,20200921,94021,7.15,7.155,7.15,7.155,1407,0
"939940","ORANGEPL",0,20200921,94022,7.16,7.16,7.16,7.16,798,0
"939941","ORANGEPL",0,20200921,94049,7.17,7.17,7.16,7.16,11216,0
"939942","ORANGEPL",0,20200921,94050,7.155,7.155,7.155,7.155,247,0
"939943","ORANGEPL",0,20200921,94103,7.15,7.15,7.15,7.15,2000,0
"939944","ORANGEPL",0,20200921,94114,7.15,7.15,7.15,7.15,5000,0
"939945","ORANGEPL",0,20200921,94119,7.15,7.15,7.145,7.145,1585,0
"939946","ORANGEPL",0,20200921,94141,7.15,7.15,7.15,7.15,755,0
"939947","ORANGEPL",0,20200921,94151,7.16,7.16,7.16,7.16,4746,0
"939948","ORANGEPL",0,20200921,94217,7.15,7.15,7.15,7.15,1492,0
"939949","ORANGEPL",0,20200921,94229,7.17,7.17,7.17,7.17,1000,0
"939950","ORANGEPL",0,20200921,94235,7.17,7.17,7.17,7.17,1000,0
"939951","ORANGEPL",0,20200921,94303,7.16,7.165,7.16,7.16,5970,0
"939952","ORANGEPL",0,20200921,94312,7.16,7.16,7.16,7.16,6010,0
"939953","ORANGEPL",0,20200921,94313,7.16,7.16,7.16,7.16,2000,0
"939954","ORANGEPL",0,20200921,94328,7.16,7.16,7.16,7.16,150,0
"939955","ORANGEPL",0,20200921,94332,7.16,7.16,7.16,7.16,10,0
"939956","ORANGEPL",0,20200921,94338,7.16,7.165,7.16,7.165,2000,0
"939957","ORANGEPL",0,20200921,94340,7.165,7.165,7.155,7.155,2545,0
"939958","ORANGEPL",0,20200921,94344,7.165,7.165,7.165,7.165,1000,0
"939959","ORANGEPL",0,20200921,94346,7.165,7.165,7.165,7.165,1000,0
